year,month,date,hour,cloud_type,cloud_fraction,p01mm,precip_m,temp_F,temp_C,relh,es,ea,albedo,cumulative,eps_all,lw_down,lw_up,lw_net,datetime,J,LST,Gamma,E0,delta,Et,t_delta_SN,Ccloud,cos_Z,HK_in,HK_star,sw_net,Q_precip,,Qcum,0
2024,Aug,8/7/2024,2,Clear,0,0,0,66.2,19,34.01,21.98,7.48,0.5,382059.0107,0.68013804,280.9336015,413.0537996,-132.1201981,8/7/2024 2:00,220,2,3.769911184,0.971967679,0.285690865,-0.100913731,-10.29437373,0,-0.509032023,0,0,0,0,-132.1201981,#VALUE!,
2024,Aug,8/7/2024,3,Clear,0,0,0,64.4,18,39.77333333,20.65,8.21,0.5,382059.0107,0.681441162,277.6378034,407.4274039,-129.7896005,8/7/2024 3:00,220,3,3.769911184,0.971967679,0.285690865,-0.100913731,-9.294373731,0,-0.401223835,0,0,0,0,-129.7896005,#VALUE!,
2024,Aug,8/7/2024,4,Clear,0.125,0,0,62.6,17,38.53333333,19.38,7.47,0.5,382059.0107,0.680119676,273.3119984,401.8586847,-128.5466863,8/7/2024 4:00,220,4,3.769911184,0.971967679,0.285690865,-0.100913731,-8.294373731,0,-0.254260801,0,0,0,0,-128.5466863,#VALUE!,
2024,Aug,8/7/2024,5,Scattered,0.458333333,0,0,62,16.7,43.01333333,18.98,8.16,0.5,382059.0107,0.681354159,272.6774281,400.1992567,-127.5218286,8/7/2024 5:00,220,5,3.769911184,0.971967679,0.285690865,-0.100913731,-7.294373731,0.25,-0.078158207,0,0,0,0,-127.5218286,#VALUE!,
2024,Aug,8/7/2024,6,Scattered,0.125,0,0,60.8,16,45.01333333,18.19,8.19,0.5,382059.0107,0.681406399,270.0735499,396.3472465,-126.2736966,8/7/2024 6:00,220,6,3.769911184,0.971967679,0.285690865,-0.100913731,-6.294373731,0.25,0.115082845,145.2628405,72.63142027,72.63142027,0,-53.64227636,#VALUE!,
2024,Aug,8/7/2024,7,Clear,0,0,0,60.8,16,48,18.19,8.73,0.5,382059.0107,0.682327821,270.4387532,396.3472465,-125.9084934,8/7/2024 7:00,220,7,3.769911184,0.971967679,0.285690865,-0.100913731,-5.294373731,0,0.312293297,429.4606239,214.7303119,214.7303119,0,88.82181856,#VALUE!,
2024,Aug,8/7/2024,8,Clear,0,0,0,59.6,15.3,48,17.43,8.37,0.5,382059.0107,0.681717466,267.5898603,392.5231108,-124.9332506,8/7/2024 8:00,220,8,3.769911184,0.971967679,0.285690865,-0.100913731,-4.294373731,0,0.500033583,687.6379882,343.8189941,343.8189941,0,218.8857435,#VALUE!,
2024,Aug,8/7/2024,9,Scattered,0.25,0,0,59,15,50.12,17.06,8.55,0.5,382059.0107,0.682024564,266.5984201,390.8926951,-124.294275,8/7/2024 9:00,220,9,3.769911184,0.971967679,0.285690865,-0.100913731,-3.294373731,0.25,0.665509512,764.8754346,382.4377173,382.4377173,0,258.1434423,#VALUE!,
2024,Aug,8/7/2024,10,Clear,0,0,0,56,13.3,52.40666667,15.31,8.02,0.5,382059.0107,0.68110885,260.0128962,381.7494018,-121.7365057,8/7/2024 10:00,220,10,3.769911184,0.971967679,0.285690865,-0.100913731,-2.294373731,0,0.797444174,1096.632159,548.3160794,548.3160794,0,426.5795737,#VALUE!,
2024,Aug,8/7/2024,11,Clear,0,0,0,54.8,12.7,61.14666667,14.66,8.96,0.5,382059.0107,0.682709914,258.4473329,378.5609781,-120.1136452,8/7/2024 11:00,220,11,3.769911184,0.971967679,0.285690865,-0.100913731,-1.294373731,0,0.886846439,1219.576688,609.7883442,609.7883442,0,489.6746989,#VALUE!,
2024,Aug,8/7/2024,12,Clear,0,0,0,53.6,12,63.87333333,14.03,8.96,0.5,382059.0107,0.682709914,255.9250355,374.8664406,-118.9414051,8/7/2024 12:00,220,12,3.769911184,0.971967679,0.285690865,-0.100913731,-0.294373731,0,0.927623691,1275.652896,637.8264481,637.8264481,0,518.885043,#VALUE!,
2024,Aug,8/7/2024,13,Clear,0,0,0,54.8,12.7,62.23,14.66,9.12,0.5,382059.0107,0.682972258,258.5466461,378.5609781,-120.014332,8/7/2024 13:00,220,13,3.769911184,0.971967679,0.285690865,-0.100913731,0.705626269,0,0.916997026,1261.039282,630.5196409,630.5196409,0,510.5053089,#VALUE!,
2024,Aug,8/7/2024,14,Clear,0.333333333,0,0,60.2,15.7,59.59,17.81,10.61,0.5,382059.0107,0.685292019,270.4881357,394.7049259,-124.2167902,8/7/2024 14:00,220,14,3.769911184,0.971967679,0.285690865,-0.100913731,1.705626269,0,0.855690636,919.0255931,459.5127965,459.5127965,0,335.2960064,#VALUE!,
2024,Aug,8/7/2024,15,Overcast,1,0,0,62.6,17,50.21,19.38,9.73,0.5,382059.0107,0.683947799,274.8503629,401.8586847,-127.0083219,8/7/2024 15:00,220,15,3.769911184,0.971967679,0.285690865,-0.100913731,2.705626269,1,0.747882449,352.7621919,176.3810959,176.3810959,0,49.37277407,#VALUE!,
2024,Aug,8/7/2024,16,Overcast,0.875,0,0,66.2,19,50.57333333,21.98,11.12,0.5,382059.0107,0.686040184,283.3715048,413.0537996,-129.6822947,8/7/2024 16:00,220,16,3.769911184,0.971967679,0.285690865,-0.100913731,3.705626269,1,0.600919414,351.3089788,175.6544894,175.6544894,0,45.97219468,#VALUE!,
2024,Aug,8/7/2024,17,Scattered,0.541666667,0,0,75.8,24.3,39.88333333,30.45,12.15,0.5,382059.0107,0.687489461,305.1441138,443.8527877,-138.708674,8/7/2024 17:00,220,17,3.769911184,0.971967679,0.285690865,-0.100913731,4.705626269,0.25,0.424816821,376.2970235,188.1485117,188.1485117,0,49.43983779,#VALUE!,
2024,Aug,8/7/2024,18,Scattered,0.458333333,0,0,74.3,23.5,30.16,28.96,8.74,0.5,382059.0107,0.682344559,299.6154484,439.0969997,-139.4815513,8/7/2024 18:00,220,18,3.769911184,0.971967679,0.285690865,-0.100913731,5.705626269,0.25,0.231575768,222.5624693,111.2812346,111.2812346,0,-28.20031663,#VALUE!,
2024,Aug,8/7/2024,19,Scattered,0.458333333,0,0,72.8,22.7,28.05333333,27.54,7.73,0.5,382059.0107,0.680592485,295.6354454,434.3795323,-138.7440869,8/7/2024 19:00,220,19,3.769911184,0.971967679,0.285690865,-0.100913731,6.705626269,0.25,0.034365316,33.02776308,16.51388154,16.51388154,0,-122.2302053,#VALUE!,
2024,Aug,8/7/2024,20,Scattered,0.375,0,0,70.4,21.3,30.56666667,25.39,7.76,0.5,382059.0107,0.68064643,290.1020946,426.215553,-136.1134585,8/7/2024 20:00,220,20,3.769911184,0.971967679,0.285690865,-0.100913731,7.705626269,0.25,-0.15337497,0,0,0,0,-136.1134585,#VALUE!,
2024,Aug,8/7/2024,21,Broken,0.541666667,0,0,66.2,19,23.11333333,21.98,5.08,0.5,382059.0107,0.675229013,278.9059095,413.0537996,-134.1478901,8/7/2024 21:00,220,21,3.769911184,0.971967679,0.285690865,-0.100913731,8.705626269,0.75,-0.318850899,0,0,0,0,-134.1478901,#VALUE!,
2024,Aug,8/7/2024,22,Overcast,0.666666667,0,0,67.4,19.7,21.71333333,22.91,4.97,0.5,382059.0107,0.674974376,281.4824083,417.0268065,-135.5443982,8/7/2024 22:00,220,22,3.769911184,0.971967679,0.285690865,-0.100913731,9.705626269,1,-0.450785561,0,0,0,0,-135.5443982,#VALUE!,
2024,Aug,8/7/2024,23,Scattered,0.458333333,0,0,68.6,20.3,22.78,23.88,5.44,0.5,382059.0107,0.676040845,284.2447488,420.4549931,-136.2102443,8/7/2024 23:00,220,23,3.769911184,0.971967679,0.285690865,-0.100913731,10.70562627,0.25,-0.540187826,0,0,0,0,-136.2102443,#VALUE!,
2024,Aug,8/8/2024,0,Clear,0,0,0,68,20,29.29,23.39,6.85,0.5,382059.0107,0.678951486,284.3029697,418.7382686,-134.4352989,8/8/2024,221,0,3.787125391,0.972277413,0.280750245,-0.098842177,-12.29230218,0,-0.584999604,0,0,0,0,-134.4352989,#VALUE!,
2024,Aug,8/8/2024,1,Clear,0.125,0,0,65,18.3,40,21.08,8.43,0.5,382059.0107,0.681820266,278.9389768,409.1092486,-130.1702717,8/8/2024 1:00,221,1,3.787125391,0.972277413,0.280750245,-0.098842177,-11.29230218,0,-0.574250543,0,0,0,0,-130.1702717,#VALUE!,
2024,Aug,8/8/2024,2,Broken,0.458333333,0,0,65.6,18.7,48.71,21.53,10.49,0.5,382059.0107,0.685112809,281.827869,411.3598013,-129.5319322,8/8/2024 2:00,221,2,3.787125391,0.972277413,0.280750245,-0.098842177,-10.29230218,0.75,-0.512753979,0,0,0,0,-129.5319322,#VALUE!,
2024,Aug,8/8/2024,3,Scattered,0.458333333,0,0,66.2,19,43.02,21.98,9.46,0.5,382059.0107,0.683520689,282.3308179,413.0537996,-130.7229817,8/8/2024 3:00,221,3,3.787125391,0.972277413,0.280750245,-0.098842177,-9.292302177,0.25,-0.404700802,0,0,0,0,-130.7229817,#VALUE!,
2024,Aug,8/8/2024,4,Scattered,0.375,0,0,63.8,17.7,33.02666667,20.22,6.68,0.5,382059.0107,0.678620385,275.3507303,405.7507502,-130.4000198,8/8/2024 4:00,221,4,3.787125391,0.972277413,0.280750245,-0.098842177,-8.292302177,0.25,-0.257454657,0,0,0,0,-130.4000198,#VALUE!,
2024,Aug,8/8/2024,5,Overcast,0.458333333,0,0,62,16.7,39.39,18.98,7.48,0.5,382059.0107,0.68013804,272.1907379,400.1992567,-128.0085188,8/8/2024 5:00,221,5,3.787125391,0.972277413,0.280750245,-0.098842177,-7.292302177,1,-0.081050126,0,0,0,0,-128.0085188,#VALUE!,
2024,Aug,8/8/2024,6,Clear,0,0,0,60.2,15.7,44,17.81,7.83,0.5,382059.0107,0.680771822,268.7039915,394.7049259,-126.0009344,8/8/2024 6:00,221,6,3.787125391,0.972277413,0.280750245,-0.098842177,-6.292302177,0,0.112491113,154.745232,77.372616,77.372616,0,-48.62831843,#VALUE!,
2024,Aug,8/8/2024,7,Clear,0,0,0,59,15,49.06,17.06,8.37,0.5,382059.0107,0.681717466,266.4783774,390.8926951,-124.4143177,8/8/2024 7:00,221,7,3.787125391,0.972277413,0.280750245,-0.098842177,-5.292302177,0,0.309979547,426.414633,213.2073165,213.2073165,0,88.79299881,#VALUE!,
2024,Aug,8/8/2024,8,Clear,0,0,0,57.8,14.3,51.18,16.34,8.36,0.5,382059.0107,0.681700289,263.8917354,387.1081464,-123.216411,8/8/2024 8:00,221,8,3.787125391,0.972277413,0.280750245,-0.098842177,-4.292302177,0,0.497956663,685.0000587,342.5000294,342.5000294,0,219.2836184,#VALUE!,
2024,Aug,8/8/2024,9,Clear,0,0,0,55.4,13,53.46,14.98,8.01,0.5,382059.0107,0.681091231,258.9186588,380.1526829,-121.2340242,8/8/2024 9:00,221,9,3.787125391,0.972277413,0.280750245,-0.098842177,-3.292302177,0,0.663612132,912.8793395,456.4396698,456.4396698,0,335.2056456,#VALUE!,
2024,Aug,8/8/2024,10,Clear,0,0,0,53.6,12,58.27,14.03,8.18,0.5,382059.0107,0.681388998,255.4298685,374.8664406,-119.4365722,8/8/2024 10:00,221,10,3.787125391,0.972277413,0.280750245,-0.098842177,-2.292302177,0,0.795656808,1094.522879,547.2614396,547.2614396,0,427.8248674,#VALUE!,
2024,Aug,8/8/2024,11,Clear,0,0,0,54.2,12.3,59.42333333,14.34,8.52,0.5,382059.0107,0.681973651,256.726585,376.4464867,-119.7199016,8/8/2024 11:00,221,11,3.787125391,0.972277413,0.280750245,-0.098842177,-1.292302177,0,0.885092064,1217.55197,608.7759852,608.7759852,0,489.0560836,#VALUE!,
2024,Aug,8/8/2024,12,Clear,0,0,0,53.6,12,52.92666667,14.03,7.43,0.5,382059.0107,0.680046076,254.9264519,374.8664406,-119.9399887,8/8/2024 12:00,221,12,3.787125391,0.972277413,0.280750245,-0.098842177,-0.292302177,0,0.925823036,1273.582384,636.7911922,636.7911922,0,516.8512035,#VALUE!,
2024,Aug,8/8/2024,13,Clear,0,0,0,54.2,12.3,54.07,14.34,7.75,0.5,382059.0107,0.680628462,256.2201933,376.4464867,-120.2262934,8/8/2024 13:00,221,13,3.787125391,0.972277413,0.280750245,-0.098842177,0.707697823,0,0.915073974,1258.79574,629.3978702,629.3978702,0,509.1715769,#VALUE!,
2024,Aug,8/8/2024,14,Clear,0,0,0,60.2,15.7,52.92666667,17.81,9.42,0.5,382059.0107,0.683456791,269.763762,394.7049259,-124.9411638,8/8/2024 14:00,221,14,3.787125391,0.972277413,0.280750245,-0.098842177,1.707697823,0,0.85357741,1174.199724,587.0998622,587.0998622,0,462.1586983,#VALUE!,
2024,Aug,8/8/2024,15,Clear,0,0,0,65.6,18.7,40.91333333,21.53,8.81,0.5,382059.0107,0.6824614,280.737186,411.3598013,-130.6226153,8/8/2024 15:00,221,15,3.787125391,0.972277413,0.280750245,-0.098842177,2.707697823,0,0.745524233,1025.559415,512.7797073,512.7797073,0,382.157092,#VALUE!,
2024,Aug,8/8/2024,16,Clear,0,0,0,70.4,21.3,33.72,25.39,8.56,0.5,382059.0107,0.682041512,290.6967001,426.215553,-135.518853,8/8/2024 16:00,221,16,3.787125391,0.972277413,0.280750245,-0.098842177,3.707697823,0,0.598278089,823.0044028,411.5022014,411.5022014,0,275.9833484,#VALUE!,
2024,Aug,8/8/2024,17,Clear,0,0,0,71,21.7,24.71666667,25.92,6.41,0.5,382059.0107,0.678084203,290.5836766,428.5362721,-137.9525956,8/8/2024 17:00,221,17,3.787125391,0.972277413,0.280750245,-0.098842177,4.707697823,0,0.421873558,580.3384782,290.1692391,290.1692391,0,152.2166435,#VALUE!,
2024,Aug,8/8/2024,18,Clear,0,0,0,73.4,23,17.8,28.1,5,0.5,382059.0107,0.675044141,294.4165226,436.1441049,-141.7275823,8/8/2024 18:00,221,18,3.787125391,0.972277413,0.280750245,-0.098842177,5.707697823,0,0.228332318,314.0989224,157.0494612,157.0494612,0,15.3218789,#VALUE!,
2024,Aug,8/8/2024,19,Clear,0.25,0,0,72.2,22.3,14.11333333,26.99,3.81,0.5,382059.0107,0.672065867,290.3560468,432.0351043,-141.6790575,8/8/2024 19:00,221,19,3.787125391,0.972277413,0.280750245,-0.098842177,6.707697823,0,0.030843885,35.46042125,17.73021062,17.73021062,0,-123.9488469,#VALUE!,
2024,Aug,8/8/2024,20,Broken,0.875,0,0,75.2,24,14.50333333,29.85,4.33,0.5,382059.0107,0.673424412,297.6972708,442.0648634,-144.3675926,8/8/2024 20:00,221,20,3.787125391,0.972277413,0.280750245,-0.098842177,7.707697823,0.75,-0.157133231,0,0,0,0,-144.3675926,#VALUE!,
2024,Aug,8/8/2024,21,Overcast,0.6875,0,0,76.4,24.7,16.77666667,31.06,5.21,0.5,382059.0107,0.67552589,301.4501298,446.2451167,-144.7949869,8/8/2024 21:00,221,21,3.787125391,0.972277413,0.280750245,-0.098842177,8.707697823,1,-0.322788701,0,0,0,0,-144.7949869,#VALUE!,
2024,Aug,8/8/2024,22,Scattered,0.458333333,0.254,0.00254,75.8,24.3,29.43,30.45,8.96,0.5,382059.0107,0.682709914,303.0226986,443.8527877,-140.8300891,8/8/2024 22:00,221,22,3.787125391,0.972277413,0.280750245,-0.098842177,9.707697823,0.25,-0.454833377,0,0,0,0,-140.8300891,#VALUE!,
2024,Aug,8/8/2024,23,Scattered,0.583333333,0.254,0.00254,72.2,22.3,50.39333333,26.99,13.6,0.5,382059.0107,0.689406456,297.8477902,432.0351043,-134.1873141,8/8/2024 23:00,221,23,3.787125391,0.972277413,0.280750245,-0.098842177,10.70769782,0.25,-0.544268633,0,0,0,0,-134.1873141,#VALUE!,
2024,Aug,8/9/2024,0,Broken,0.875,0,0,61.4,16.3,55.20333333,18.58,10.26,0.5,382059.0107,0.684765805,272.5331522,397.994687,-125.4615348,8/9/2024,222,0,3.804339597,0.972595152,0.275734928,-0.09659158,-12.29005158,0.75,-0.589082614,0,0,0,0,-125.4615348,#VALUE!,
2024,Aug,8/9/2024,1,Scattered,0.666666667,0,0,62,16.7,55.28333333,18.98,10.49,0.5,382059.0107,0.685112809,274.181637,400.1992567,-126.0176197,8/9/2024 1:00,222,1,3.804339597,0.972595152,0.275734928,-0.09659158,-11.29005158,0.25,-0.578201616,0,0,0,0,-126.0176197,#VALUE!,
2024,Aug,8/9/2024,2,Broken,0.458333333,0,0,60.8,16,56.58333333,18.19,10.29,0.5,382059.0107,0.684811333,271.4230861,396.3472465,-124.9241604,8/9/2024 2:00,222,2,3.804339597,0.972595152,0.275734928,-0.09659158,-10.29005158,0.75,-0.516505981,0,0,0,0,-124.9241604,#VALUE!,
2024,Aug,8/9/2024,3,Scattered,0.25,0,0,60.2,15.7,57.71333333,17.81,10.28,0.5,382059.0107,0.684796166,270.2924198,394.7049259,-124.4125061,8/9/2024 3:00,222,3,3.804339597,0.972595152,0.275734928,-0.09659158,-9.29005158,0.25,-0.408200165,0,0,0,0,-124.4125061,#VALUE!,
2024,Aug,8/9/2024,4,Broken,0.875,0,0,59,15,57.72,17.06,9.85,0.5,382059.0107,0.684135327,267.4235017,390.8926951,-123.4691934,8/9/2024 4:00,222,4,3.804339597,0.972595152,0.275734928,-0.09659158,-8.29005158,0.75,-0.260665031,0,0,0,0,-123.4691934,#VALUE!,
2024,Aug,8/9/2024,5,Scattered,0.791666667,0,0,59,15,56.16333333,17.06,9.58,0.5,382059.0107,0.683711412,267.2577967,390.8926951,-123.6348984,8/9/2024 5:00,222,5,3.804339597,0.972595152,0.275734928,-0.09659158,-7.29005158,0.25,-0.083954854,0,0,0,0,-123.6348984,#VALUE!,
2024,Aug,8/9/2024,6,Scattered,0.375,0,0,57.8,14.3,58.77,16.34,9.6,0.5,382059.0107,0.683743059,264.6825083,387.1081464,-122.4256381,8/9/2024 6:00,222,6,3.804339597,0.972595152,0.275734928,-0.09659158,-6.29005158,0.25,0.109887859,113.9580291,56.97901453,56.97901453,0,-65.44662362,#VALUE!,
2024,Aug,8/9/2024,7,Scattered,0.666666667,0,0,59,15,62.86,17.06,10.72,0.5,382059.0107,0.685455214,267.939436,390.8926951,-122.9532591,8/9/2024 7:00,222,7,3.804339597,0.972595152,0.275734928,-0.09659158,-5.29005158,0.25,0.307653048,237.9227735,118.9613867,118.9613867,0,-3.991872375,#VALUE!,
2024,Aug,8/9/2024,8,Scattered,0.583333333,0,0,57.2,14,56.16333333,15.99,8.98,0.5,382059.0107,0.68274286,263.1937116,385.4946377,-122.3009261,8/9/2024 8:00,222,8,3.804339597,0.972595152,0.275734928,-0.09659158,-4.29005158,0.25,0.495863342,420.8333432,210.4166716,210.4166716,0,88.11574543,#VALUE!,
2024,Aug,8/9/2024,9,Overcast,1,0,0,56.6,13.7,61.48666667,15.65,9.62,0.5,382059.0107,0.683774666,262.4916434,383.8861783,-121.3945349,8/9/2024 9:00,222,9,3.804339597,0.972595152,0.275734928,-0.09659158,-3.29005158,1,0.661692521,312.3094993,156.1547496,156.1547496,0,34.76021475,#VALUE!,
2024,Aug,8/9/2024,10,Overcast,0.791666667,0,0,55.4,13,64.09666667,14.98,9.6,0.5,382059.0107,0.683743059,259.9267584,380.1526829,-120.2259245,8/9/2024 10:00,222,10,3.804339597,0.972595152,0.275734928,-0.09659158,-2.29005158,1,0.7938396,524.2016552,262.1008276,262.1008276,0,141.874903,#VALUE!,
2024,Aug,8/9/2024,11,Scattered,0.583333333,0,0,56,13.3,66.91,15.31,10.25,0.5,382059.0107,0.684750611,261.4031362,381.7494018,-120.3462657,8/9/2024 11:00,222,11,3.804339597,0.972595152,0.275734928,-0.09659158,-1.29005158,0.25,0.883298973,749.6453725,374.8226863,374.8226863,0,254.4764206,#VALUE!,
2024,Aug,8/9/2024,12,Overcast,1,0,0,56.6,13.7,61.14666667,15.65,9.57,0.5,382059.0107,0.683695574,262.4612811,383.8861783,-121.4248972,8/9/2024 12:00,222,12,3.804339597,0.972595152,0.275734928,-0.09659158,-0.29005158,1,0.923974133,436.1027061,218.051353,218.051353,0,96.6264558,#VALUE!,
2024,Aug,8/9/2024,13,Scattered,0.583333333,0,0,56.6,13.7,59.83333333,15.65,9.36,0.5,382059.0107,0.683360636,262.332703,383.8861783,-121.5534754,8/9/2024 13:00,222,13,3.804339597,0.972595152,0.275734928,-0.09659158,0.70994842,0.25,0.913093135,774.9313247,387.4656623,387.4656623,0,265.912187,#VALUE!,
2024,Aug,8/9/2024,14,Overcast,1,0,0,58.4,14.7,59.83333333,16.7,9.99,0.5,382059.0107,0.68435237,266.3960431,389.2673639,-122.8713208,8/9/2024 14:00,222,14,3.804339597,0.972595152,0.275734928,-0.09659158,1.70994842,1,0.8513975,401.8475631,200.9237816,200.9237816,0,78.05246076,#VALUE!,
2024,Aug,8/9/2024,15,Overcast,1,0,0,59.6,15.3,54.85333333,17.43,9.56,0.5,382059.0107,0.683679726,268.3600928,392.5231108,-124.1630181,8/9/2024 15:00,222,15,3.804339597,0.972595152,0.275734928,-0.09659158,2.70994842,1,0.743091685,350.728752,175.364376,175.364376,0,51.20135793,#VALUE!,
2024,Aug,8/9/2024,16,Overcast,0.791666667,0,0,62,16.7,53.72333333,18.98,10.2,0.5,382059.0107,0.684674506,274.0062285,400.1992567,-126.1930282,8/9/2024 16:00,222,16,3.804339597,0.972595152,0.275734928,-0.09659158,3.70994842,1,0.595556551,393.2680228,196.6340114,196.6340114,0,70.4409832,#VALUE!,
2024,Aug,8/9/2024,17,Scattered,0.458333333,0,0,74.6,23.7,47.24333333,29.26,13.82,0.5,382059.0107,0.689686023,303.6565802,440.282346,-136.6257658,8/9/2024 17:00,222,17,3.804339597,0.972595152,0.275734928,-0.09659158,4.70994842,0.25,0.418846374,402.804074,201.402037,201.402037,0,64.77627117,#VALUE!,
2024,Aug,8/9/2024,18,Scattered,0.458333333,0,0,77,25,37.15,31.69,11.77,0.5,382059.0107,0.6869639,307.7912214,448.0457,-140.2544785,8/9/2024 18:00,222,18,3.804339597,0.972595152,0.275734928,-0.09659158,5.70994842,0.25,0.225003661,216.3857605,108.1928803,108.1928803,0,-32.06159827,#VALUE!,
2024,Aug,8/9/2024,19,Scattered,0.458333333,0,0,77.6,25.3,36.08,32.32,11.66,0.5,382059.0107,0.68680982,308.9625833,449.8517267,-140.8891434,8/9/2024 19:00,222,19,3.804339597,0.972595152,0.275734928,-0.09659158,6.70994842,0.25,0.027238471,26.19520653,13.09760327,13.09760327,0,-127.7915401,#VALUE!,
2024,Aug,8/9/2024,20,Scattered,0.458333333,0,0,75.2,24,45.57333333,29.85,13.6,0.5,382059.0107,0.689406456,304.7623709,442.0648634,-137.3024925,8/9/2024 20:00,222,20,3.804339597,0.972595152,0.275734928,-0.09659158,7.70994842,0.25,-0.160971823,0,0,0,0,-137.3024925,#VALUE!,
2024,Aug,8/9/2024,21,Scattered,0.375,0,0,68.9,20.5,57.96,24.12,13.98,0.5,382059.0107,0.689887603,290.8582727,421.602405,-130.7441323,8/9/2024 21:00,222,21,3.804339597,0.972595152,0.275734928,-0.09659158,8.70994842,0.25,-0.326801001,0,0,0,0,-130.7441323,#VALUE!,
2024,Aug,8/9/2024,22,Broken,0.666666667,0,0,61.4,16.3,52.93666667,18.58,9.84,0.5,382059.0107,0.684119752,272.2760267,397.994687,-125.7186603,8/9/2024 22:00,222,22,3.804339597,0.972595152,0.275734928,-0.09659158,9.70994842,0.75,-0.45894808,0,0,0,0,-125.7186603,#VALUE!,
2024,Aug,8/9/2024,23,Broken,0.75,0,0,60.8,16,67.54,18.19,12.28,0.5,382059.0107,0.687666929,272.5548937,396.3472465,-123.7923528,8/9/2024 23:00,222,23,3.804339597,0.972595152,0.275734928,-0.09659158,10.70994842,0.75,-0.548407454,0,0,0,0,-123.7923528,#VALUE!,
2024,Aug,8/10/2024,0,Scattered,0.375,0,0,62.6,17,66.25,19.38,12.84,0.5,382059.0107,0.688418416,276.6469193,401.8586847,-125.2117654,8/10/2024,223,0,3.821553803,0.972920823,0.27064643,-0.094163024,-12.28762302,0.25,-0.593212059,0,0,0,0,-125.2117654,#VALUE!,
2024,Aug,8/10/2024,1,Broken,0.625,0,0,61.4,16.3,59.33666667,18.58,11.02,0.5,382059.0107,0.685895163,272.9826307,397.994687,-125.0120563,8/10/2024 1:00,223,1,3.821553803,0.972920823,0.27064643,-0.094163024,-11.28762302,0.75,-0.582189621,0,0,0,0,-125.0120563,#VALUE!,
2024,Aug,8/10/2024,2,Broken,0.458333333,0.508,0.00508,58.4,14.7,63.48333333,16.7,10.6,0.5,382059.0107,0.685277133,266.7560229,389.2673639,-122.511341,8/10/2024 2:00,223,2,3.821553803,0.972920823,0.27064643,-0.094163024,-10.28762302,0.75,-0.520286138,0,0,0,0,-122.511341,#VALUE!,
2024,Aug,8/10/2024,3,Scattered,0.458333333,0,0,56,13.3,70.60666667,15.31,10.81,0.5,382059.0107,0.685587979,261.722801,381.7494018,-120.0266008,8/10/2024 3:00,223,3,3.821553803,0.972920823,0.27064643,-0.094163024,-9.287623024,0.25,-0.41172023,0,0,0,0,-120.0266008,#VALUE!,
2024,Aug,8/10/2024,4,Scattered,0.375,3.81,0.0381,52.4,11.3,75.25666667,13.43,10.1,0.5,382059.0107,0.684521615,254.0937469,371.1990117,-117.1052648,8/10/2024 4:00,223,4,3.821553803,0.972920823,0.27064643,-0.094163024,-8.287623024,0.25,-0.263890485,0,0,0,0,-117.1052648,#VALUE!,
2024,Aug,8/10/2024,5,Scattered,0.458333333,0.254,0.00254,51.8,11,89.65666667,13.13,11.77,0.5,382059.0107,0.6869639,253.9262599,369.6355221,-115.7092623,8/10/2024 5:00,223,5,3.821553803,0.972920823,0.27064643,-0.094163024,-7.287623024,0.25,-0.086871255,0,0,0,0,-115.7092623,#VALUE!,
2024,Aug,8/10/2024,6,Broken,0.875,0,0,53.6,12,93.55,14.03,13.13,0.5,382059.0107,0.688799614,258.2078595,374.8664406,-116.6585811,8/10/2024 6:00,223,6,3.821553803,0.972920823,0.27064643,-0.094163024,-6.287623024,0.75,0.107273892,62.77586794,31.38793397,31.38793397,0,-85.27064714,#VALUE!,
2024,Aug,8/10/2024,7,Overcast,0.583333333,0,0,53.6,12,81.97666667,14.03,11.5,0.5,382059.0107,0.686584101,257.377338,374.8664406,-117.4891026,8/10/2024 7:00,223,7,3.821553803,0.972920823,0.27064643,-0.094163024,-5.287623024,1,0.305314284,259.2033797,129.6016898,129.6016898,0,12.11258719,#VALUE!,
2024,Aug,8/10/2024,8,Scattered,0.375,4.318,0.04318,51.8,11,85.66333333,13.13,11.25,0.5,382059.0107,0.686227524,253.6540693,369.6355221,-115.9814528,8/10/2024 8:00,223,8,3.821553803,0.972920823,0.27064643,-0.094163024,-4.287623024,0.25,0.493753796,512.2135509,256.1067754,256.1067754,0,140.1253226,#VALUE!,
2024,Aug,8/10/2024,9,Overcast,0.583333333,0.508,0.00508,51.8,11,93.55,13.13,12.28,0.5,382059.0107,0.687666929,254.1861242,369.6355221,-115.4493979,8/10/2024 9:00,223,9,3.821553803,0.972920823,0.27064643,-0.094163024,-3.287623024,1,0.659750588,560.1099952,280.0549976,280.0549976,0,164.6055997,#VALUE!,
2024,Aug,8/10/2024,10,Broken,0.75,0.762,0.00762,51.8,11,87.47,13.13,11.49,0.5,382059.0107,0.686569929,253.7806343,369.6355221,-115.8548878,8/10/2024 10:00,223,10,3.821553803,0.972920823,0.27064643,-0.094163024,-2.287623024,0.75,0.791992251,553.0014233,276.5007116,276.5007116,0,160.6458238,#VALUE!,
