station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
TEX,2024-08-24 13:15,53.60,42.80,66.70,140.00,7.00,0.00,30.50,M,10.00,M,BKN,BKN,M,M,6000.00,7000.00,M,M,-RA,M,M,M,M,M,M,53.60,KTEX 241315Z AUTO 14007KT 100V160 10SM -RA BKN060 BKN070 12/06 A3050 RMK AO2,M
TEX,2024-08-24 13:35,53.60,42.80,66.70,140.00,10.00,0.00,30.50,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,53.60,KTEX 241335Z AUTO 14010KT 10SM OVC060 12/06 A3050 RMK AO2,M
TEX,2024-08-24 13:55,55.40,42.80,62.46,150.00,7.00,0.00,30.50,M,10.00,14.00,SCT,BKN,BKN,M,4800.00,6000.00,6500.00,M,M,M,M,M,M,M,M,55.40,KTEX 241355Z AUTO 15007G14KT 10SM SCT048 BKN060 BKN065 13/06 A3050 RMK AO2,M
TEX,2024-08-24 14:15,55.40,42.80,62.46,170.00,17.00,0.00,30.50,M,10.00,22.00,SCT,SCT,BKN,M,1900.00,3100.00,7000.00,M,-RA,M,M,M,M,M,M,55.40,KTEX 241415Z AUTO 17017G22KT 10SM -RA SCT019 SCT031 BKN070 13/06 A3050 RMK AO2,M
TEX,2024-08-24 14:35,59.00,42.80,54.86,160.00,12.00,0.00,30.50,M,10.00,17.00,SCT,SCT,SCT,M,4200.00,5500.00,6500.00,M,M,M,M,M,M,M,M,59.00,KTEX 241435Z AUTO 16012G17KT 120V180 10SM SCT042 SCT055 SCT065 15/06 A3050 RMK AO2,M
TEX,2024-08-24 14:55,57.20,42.80,58.52,160.00,12.00,0.00,30.50,M,10.00,21.00,SCT,SCT,BKN,M,4200.00,5000.00,6500.00,M,M,M,M,M,M,M,M,57.20,KTEX 241455Z AUTO 16012G21KT 130V190 10SM SCT042 SCT050 BKN065 14/06 A3050 RMK AO2,M
TEX,2024-08-24 15:15,59.00,42.80,54.86,170.00,13.00,0.00,30.51,M,10.00,19.00,BKN,BKN,M,M,6500.00,8500.00,M,M,M,M,M,M,M,M,M,59.00,KTEX 241515Z AUTO 17013G19KT 10SM BKN065 BKN085 15/06 A3051 RMK AO2,M
TEX,2024-08-24 15:35,57.20,42.80,58.52,160.00,8.00,0.00,30.51,M,10.00,18.00,BKN,OVC,M,M,6500.00,7000.00,M,M,M,M,M,M,M,M,M,57.20,KTEX 241535Z AUTO 16008G18KT 10SM BKN065 OVC070 14/06 A3051 RMK AO2,M
TEX,2024-08-24 15:55,59.00,42.80,54.86,160.00,11.00,0.00,30.51,M,10.00,17.00,BKN,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,59.00,KTEX 241555Z AUTO 16011G17KT 10SM BKN060 15/06 A3051 RMK AO2,M
TEX,2024-08-24 16:15,59.00,42.80,54.86,180.00,9.00,0.00,30.53,M,10.00,16.00,BKN,BKN,M,M,7000.00,8000.00,M,M,M,M,M,M,M,M,M,59.00,KTEX 241615Z AUTO 18009G16KT 10SM BKN070 BKN080 15/06 A3053 RMK AO2,M
TEX,2024-08-24 16:35,60.80,41.00,48.00,150.00,11.00,0.00,30.52,M,10.00,15.00,BKN,BKN,M,M,7000.00,9500.00,M,M,M,M,M,M,M,M,M,60.80,KTEX 241635Z AUTO 15011G15KT 120V180 10SM BKN070 BKN095 16/05 A3052 RMK AO2,M
TEX,2024-08-24 16:55,60.80,41.00,48.00,160.00,12.00,0.00,30.53,M,10.00,18.00,SCT,BKN,OVC,M,6000.00,7000.00,8500.00,M,M,M,M,M,M,M,M,60.80,KTEX 241655Z AUTO 16012G18KT 10SM SCT060 BKN070 OVC085 16/05 A3053 RMK AO2,M
TEX,2024-08-24 17:15,60.80,39.20,44.76,170.00,5.00,0.00,30.53,M,10.00,M,SCT,BKN,BKN,M,6000.00,7500.00,8500.00,M,M,M,M,M,M,M,M,60.80,KTEX 241715Z AUTO 17005KT 10SM SCT060 BKN075 BKN085 16/04 A3053 RMK AO2,M
TEX,2024-08-24 17:35,59.00,41.00,51.18,170.00,9.00,0.00,30.55,M,10.00,M,SCT,BKN,OVC,M,4100.00,6000.00,8000.00,M,M,M,M,M,M,M,M,59.00,KTEX 241735Z AUTO 17009KT 10SM SCT041 BKN060 OVC080 15/05 A3055 RMK AO2,M
TEX,2024-08-24 17:55,57.20,41.00,54.60,190.00,3.00,0.00,30.55,M,10.00,M,SCT,BKN,BKN,M,4500.00,6000.00,7500.00,M,M,M,M,M,M,M,M,57.20,KTEX 241755Z AUTO 19003KT 10SM SCT045 BKN060 BKN075 14/05 A3055 RMK AO2,M
TEX,2024-08-24 18:15,59.00,41.00,51.18,130.00,8.00,0.00,30.54,M,10.00,M,SCT,BKN,M,M,7500.00,10000.00,M,M,M,M,M,M,M,M,M,59.00,KTEX 241815Z AUTO 13008KT 10SM SCT075 BKN100 15/05 A3054 RMK AO2,M
TEX,2024-08-24 18:35,59.00,41.00,51.18,0.00,0.00,0.00,30.53,M,10.00,M,BKN,OVC,M,M,6500.00,9000.00,M,M,M,M,M,M,M,M,M,59.00,KTEX 241835Z AUTO 00000KT 10SM BKN065 OVC090 15/05 A3053 RMK AO2,M
TEX,2024-08-24 18:55,59.00,39.20,47.72,270.00,4.00,0.00,30.53,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,59.00,KTEX 241855Z AUTO 27004KT 10SM OVC070 15/04 A3053 RMK AO2,M
TEX,2024-08-24 19:15,60.80,35.60,38.85,260.00,7.00,0.00,30.53,M,10.00,M,BKN,OVC,M,M,6500.00,8500.00,M,M,M,M,M,M,M,M,M,60.80,KTEX 241915Z AUTO 26007KT 10SM BKN065 OVC085 16/02 A3053 RMK AO2,M
TEX,2024-08-24 19:35,60.80,35.60,38.85,180.00,3.00,0.00,30.53,M,10.00,8.00,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,60.80,KTEX 241935Z AUTO 18003G08KT 10SM OVC075 16/02 A3053 RMK AO2,M
TEX,2024-08-24 19:55,60.80,39.20,44.76,120.00,5.00,0.00,30.53,M,10.00,M,BKN,OVC,M,M,7500.00,9000.00,M,M,M,M,M,M,M,M,M,60.80,KTEX 241955Z AUTO 12005KT 10SM BKN075 OVC090 16/04 A3053 RMK AO2,M
TEX,2024-08-24 20:15,60.80,39.20,44.76,140.00,5.00,0.00,30.51,M,10.00,M,BKN,OVC,M,M,7000.00,7500.00,M,M,M,M,M,M,M,M,M,60.80,KTEX 242015Z AUTO 14005KT 10SM BKN070 OVC075 16/04 A3051 RMK AO2,M
TEX,2024-08-24 20:35,60.80,37.40,41.71,130.00,4.00,0.00,30.51,M,10.00,M,SCT,BKN,OVC,M,5500.00,6500.00,7500.00,M,M,M,M,M,M,M,M,60.80,KTEX 242035Z AUTO 13004KT 10SM SCT055 BKN065 OVC075 16/03 A3051 RMK AO2,M
TEX,2024-08-24 20:55,60.80,37.40,41.71,0.00,0.00,0.00,30.51,M,10.00,M,SCT,OVC,M,M,5500.00,6500.00,M,M,M,M,M,M,M,M,M,60.80,KTEX 242055Z AUTO 00000KT 10SM SCT055 OVC065 16/03 A3051 RMK AO2,M
TEX,2024-08-24 21:15,60.80,35.60,38.85,200.00,8.00,0.00,30.50,M,10.00,M,BKN,OVC,M,M,5500.00,7500.00,M,M,M,M,M,M,M,M,M,60.80,KTEX 242115Z AUTO 20008KT 160V230 10SM BKN055 OVC075 16/02 A3050 RMK AO2,M
TEX,2024-08-24 21:35,60.80,35.60,38.85,170.00,5.00,0.00,30.50,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,60.80,KTEX 242135Z AUTO 17005KT 10SM OVC070 16/02 A3050 RMK AO2,M
TEX,2024-08-24 21:55,60.80,33.80,36.16,160.00,9.00,0.00,30.49,M,10.00,16.00,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,60.80,KTEX 242155Z AUTO 16009G16KT 10SM OVC070 16/01 A3049 RMK AO2,M
TEX,2024-08-24 22:15,60.80,35.60,38.85,170.00,9.00,0.00,30.48,M,10.00,18.00,SCT,BKN,OVC,M,7000.00,8500.00,11000.00,M,M,M,M,M,M,M,M,60.80,KTEX 242215Z AUTO 17009G18KT 10SM SCT070 BKN085 OVC110 16/02 A3048 RMK AO2,M
TEX,2024-08-24 22:35,60.80,35.60,38.85,150.00,14.00,0.00,30.47,M,10.00,19.00,SCT,SCT,M,M,8500.00,11000.00,M,M,M,M,M,M,M,M,M,60.80,KTEX 242235Z AUTO 15014G19KT 10SM SCT085 SCT110 16/02 A3047 RMK AO2,M
TEX,2024-08-24 23:35,60.80,33.80,36.16,170.00,13.00,0.00,30.46,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KTEX 242335Z AUTO 17013G20KT 10SM CLR 16/01 A3046 RMK AO2,M
TEX,2024-08-24 23:55,62.60,33.80,33.93,160.00,13.00,0.00,30.45,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KTEX 242355Z AUTO 16013G18KT 10SM CLR 17/01 A3045 RMK AO2,M
TEX,2024-08-25 00:15,60.80,35.60,38.85,160.00,11.00,0.00,30.46,M,10.00,19.00,SCT,SCT,M,M,6500.00,12000.00,M,M,M,M,M,M,M,M,M,60.80,KTEX 250015Z AUTO 16011G19KT 10SM SCT065 SCT120 16/02 A3046 RMK AO2,M
TEX,2024-08-25 00:35,60.80,35.60,38.85,190.00,7.00,0.00,30.46,M,10.00,17.00,BKN,BKN,OVC,M,6500.00,8000.00,12000.00,M,M,M,M,M,M,M,M,60.80,KTEX 250035Z AUTO 19007G17KT 10SM BKN065 BKN080 OVC120 16/02 A3046 RMK AO2,M
TEX,2024-08-25 00:55,60.80,39.20,44.76,0.00,0.00,0.00,30.46,M,10.00,M,BKN,OVC,M,M,6500.00,8000.00,M,M,M,M,M,M,M,M,M,60.80,KTEX 250055Z AUTO 00000KT 10SM BKN065 OVC080 16/04 A3046 RMK AO2,M
TEX,2024-08-25 01:15,59.00,41.00,51.18,90.00,3.00,0.00,30.45,M,10.00,M,SCT,BKN,BKN,M,6500.00,8000.00,10000.00,M,M,M,M,M,M,M,M,59.00,KTEX 250115Z AUTO 09003KT 10SM SCT065 BKN080 BKN100 15/05 A3045 RMK AO2,M
TEX,2024-08-25 01:35,60.80,35.60,38.85,170.00,8.00,0.00,30.46,M,10.00,M,SCT,BKN,OVC,M,6500.00,8000.00,11000.00,M,M,M,M,M,M,M,M,60.80,KTEX 250135Z AUTO 17008KT 10SM SCT065 BKN080 OVC110 16/02 A3046 RMK AO2,M
TEX,2024-08-25 01:55,60.80,37.40,41.71,210.00,6.00,0.00,30.47,M,10.00,M,BKN,OVC,M,M,6500.00,8000.00,M,M,M,M,M,M,M,M,M,60.80,KTEX 250155Z AUTO 21006KT 10SM BKN065 OVC080 16/03 A3047 RMK AO2,M
TEX,2024-08-25 02:15,55.40,42.80,62.46,290.00,4.00,0.00,30.48,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,-RA,M,M,M,M,M,M,55.40,KTEX 250215Z AUTO 29004KT 10SM -RA OVC055 13/06 A3048 RMK AO2,M
TEX,2024-08-25 02:35,53.60,42.80,66.70,280.00,3.00,0.00,30.49,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,53.60,KTEX 250235Z AUTO 28003KT 10SM OVC055 12/06 A3049 RMK AO2,M
TEX,2024-08-25 02:55,53.60,42.80,66.70,0.00,0.00,0.00,30.50,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,-RA,M,M,M,M,M,M,53.60,KTEX 250255Z AUTO 00000KT 10SM -RA OVC050 12/06 A3050 RMK AO2,M
TEX,2024-08-25 03:15,53.60,42.80,66.70,130.00,5.00,0.01,30.51,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,-RA,M,M,M,M,M,M,53.60,KTEX 250315Z AUTO 13005KT 10SM -RA OVC050 12/06 A3051 RMK AO2 P0001,M
TEX,2024-08-25 03:35,51.80,44.60,76.34,0.00,0.00,0.02,30.51,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,-RA,M,M,M,M,M,M,51.80,KTEX 250335Z AUTO 00000KT 10SM -RA OVC050 11/07 A3051 RMK AO2 P0002,M
TEX,2024-08-25 03:55,51.80,46.40,81.74,0.00,0.00,0.04,30.53,M,7.00,M,SCT,SCT,OVC,M,3700.00,4300.00,5000.00,M,-RA,M,M,M,M,M,M,51.80,KTEX 250355Z AUTO 00000KT 7SM -RA SCT037 SCT043 OVC050 11/08 A3053 RMK AO2 P0004,M
TEX,2024-08-25 04:15,50.00,46.40,87.37,0.00,0.00,0.01,30.51,M,10.00,M,SCT,BKN,OVC,M,1900.00,5000.00,7000.00,M,M,M,M,M,M,M,M,50.00,KTEX 250415Z AUTO 00000KT 10SM SCT019 BKN050 OVC070 10/08 A3051 RMK AO2 P0001,M
TEX,2024-08-25 04:35,50.00,44.60,81.61,100.00,3.00,0.01,30.51,M,10.00,M,SCT,SCT,OVC,M,1900.00,5000.00,9000.00,M,M,M,M,M,M,M,M,50.00,KTEX 250435Z AUTO 10003KT 10SM SCT019 SCT050 OVC090 10/07 A3051 RMK AO2 P0001,M
TEX,2024-08-25 04:55,50.00,44.60,81.61,120.00,8.00,0.01,30.51,M,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,50.00,KTEX 250455Z AUTO 12008KT 10SM SCT090 10/07 A3051 RMK AO2 P0001,M
TEX,2024-08-25 05:15,50.00,46.40,87.37,90.00,5.00,0.00,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,KTEX 250515Z AUTO 09005KT 10SM CLR 10/08 A3051 RMK AO2,M
TEX,2024-08-25 05:35,51.80,44.60,76.34,100.00,5.00,0.00,30.50,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,51.80,KTEX 250535Z AUTO 10005KT 10SM BKN100 11/07 A3050 RMK AO2,M
TEX,2024-08-25 05:55,51.80,42.80,71.26,0.00,0.00,0.00,30.50,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,51.80,KTEX 250555Z AUTO 00000KT 10SM SCT100 11/06 A3050 RMK AO2,M
TEX,2024-08-25 06:15,51.80,42.80,71.26,80.00,4.00,0.00,30.50,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,51.80,KTEX 250615Z AUTO 08004KT 10SM SCT100 11/06 A3050 RMK AO2,M
TEX,2024-08-25 06:35,53.60,42.80,66.70,0.00,0.00,0.00,30.49,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,53.60,KTEX 250635Z AUTO 00000KT 10SM SCT100 12/06 A3049 RMK AO2,M
TEX,2024-08-25 06:55,53.60,42.80,66.70,140.00,6.00,0.00,30.50,M,10.00,M,SCT,SCT,BKN,M,6000.00,7500.00,9500.00,M,M,M,M,M,M,M,M,53.60,KTEX 250655Z AUTO 14006KT 10SM SCT060 SCT075 BKN095 12/06 A3050 RMK AO2,M
TEX,2024-08-25 07:15,53.60,42.80,66.70,0.00,0.00,0.00,30.50,M,10.00,M,SCT,BKN,OVC,M,5000.00,6000.00,9000.00,M,M,M,M,M,M,M,M,53.60,KTEX 250715Z AUTO 00000KT 10SM SCT050 BKN060 OVC090 12/06 A3050 RMK AO2,M
TEX,2024-08-25 07:35,51.80,44.60,76.34,90.00,4.00,0.00,30.50,M,10.00,M,SCT,BKN,OVC,M,6000.00,7500.00,9000.00,M,M,M,M,M,M,M,M,51.80,KTEX 250735Z AUTO 09004KT 10SM SCT060 BKN075 OVC090 11/07 A3050 RMK AO2,M
TEX,2024-08-25 07:55,51.80,42.80,71.26,0.00,0.00,0.00,30.50,M,10.00,M,SCT,SCT,BKN,M,6000.00,7500.00,8500.00,M,M,M,M,M,M,M,M,51.80,KTEX 250755Z AUTO 00000KT 10SM SCT060 SCT075 BKN085 11/06 A3050 RMK AO2,M
TEX,2024-08-25 08:15,53.60,42.80,66.70,90.00,4.00,0.00,30.49,M,10.00,M,SCT,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,53.60,KTEX 250815Z AUTO 09004KT 10SM SCT085 12/06 A3049 RMK AO2,M
TEX,2024-08-25 08:35,51.80,42.80,71.26,110.00,4.00,0.00,30.49,M,10.00,M,SCT,SCT,BKN,M,6000.00,7500.00,8500.00,M,M,M,M,M,M,M,M,51.80,KTEX 250835Z AUTO 11004KT 10SM SCT060 SCT075 BKN085 11/06 A3049 RMK AO2,M
TEX,2024-08-25 08:55,51.80,42.80,71.26,0.00,0.00,0.00,30.49,M,10.00,M,SCT,OVC,M,M,7500.00,8500.00,M,M,M,M,M,M,M,M,M,51.80,KTEX 250855Z AUTO 00000KT 10SM SCT075 OVC085 11/06 A3049 RMK AO2,M
TEX,2024-08-25 09:15,53.60,42.80,66.70,0.00,0.00,0.00,30.49,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,53.60,KTEX 250915Z AUTO 00000KT 10SM OVC085 12/06 A3049 RMK AO2,M
TEX,2024-08-25 09:35,51.80,42.80,71.26,0.00,0.00,0.00,30.50,M,10.00,M,BKN,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,51.80,KTEX 250935Z AUTO 00000KT 10SM BKN085 11/06 A3050 RMK AO2,M
TEX,2024-08-25 09:55,51.80,42.80,71.26,0.00,0.00,0.00,30.50,M,10.00,M,BKN,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,51.80,KTEX 250955Z AUTO 00000KT 10SM BKN085 11/06 A3050 RMK AO2,M
TEX,2024-08-25 10:15,51.80,42.80,71.26,0.00,0.00,0.00,30.49,M,10.00,M,BKN,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,51.80,KTEX 251015Z AUTO 00000KT 10SM BKN085 11/06 A3049 RMK AO2,M
TEX,2024-08-25 10:35,51.80,41.00,66.48,0.00,0.00,0.00,30.50,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KTEX 251035Z AUTO 00000KT 10SM CLR 11/05 A3050 RMK AO2,M
TEX,2024-08-25 10:55,51.80,41.00,66.48,110.00,3.00,0.00,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KTEX 251055Z AUTO 11003KT 10SM CLR 11/05 A3051 RMK AO2,M
TEX,2024-08-25 11:15,53.60,41.00,62.23,0.00,0.00,0.00,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KTEX 251115Z AUTO 00000KT 10SM CLR 12/05 A3051 RMK AO2,M
TEX,2024-08-25 11:35,53.60,41.00,62.23,0.00,0.00,0.00,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KTEX 251135Z AUTO 00000KT 10SM CLR 12/05 A3051 RMK AO2,M
TEX,2024-08-25 11:55,51.80,41.00,66.48,120.00,3.00,0.00,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KTEX 251155Z AUTO 12003KT 10SM CLR 11/05 A3051 RMK AO2,M
TEX,2024-08-25 12:15,51.80,41.00,66.48,150.00,5.00,0.00,30.51,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KTEX 251215Z AUTO 15005KT 10SM CLR 11/05 A3051 RMK AO2,M
TEX,2024-08-25 12:35,51.80,41.00,66.48,140.00,3.00,0.00,30.52,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KTEX 251235Z AUTO 14003KT 10SM CLR 11/05 A3052 RMK AO2,M
TEX,2024-08-25 12:55,50.00,42.80,76.18,150.00,4.00,0.00,30.52,M,10.00,M,SCT,BKN,M,M,7000.00,9000.00,M,M,M,M,M,M,M,M,M,50.00,KTEX 251255Z AUTO 15004KT 10SM SCT070 BKN090 10/06 A3052 RMK AO2,M
TEX,2024-08-25 13:15,50.00,41.00,71.07,140.00,3.00,0.00,30.53,M,10.00,M,SCT,BKN,M,M,7000.00,9000.00,M,M,M,M,M,M,M,M,M,50.00,KTEX 251315Z AUTO 14003KT 10SM SCT070 BKN090 10/05 A3053 RMK AO2,M
TEX,2024-08-25 13:35,51.80,41.00,66.48,0.00,0.00,0.00,30.53,M,10.00,M,BKN,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,51.80,KTEX 251335Z AUTO 00000KT 10SM BKN090 11/05 A3053 RMK AO2,M
TEX,2024-08-25 13:55,51.80,42.80,71.26,110.00,7.00,0.00,30.53,M,10.00,M,SCT,OVC,M,M,7000.00,9000.00,M,M,M,M,M,M,M,M,M,51.80,KTEX 251355Z AUTO 11007KT 10SM SCT070 OVC090 11/06 A3053 RMK AO2,M
TEX,2024-08-25 14:15,51.80,41.00,66.48,120.00,5.00,0.00,30.54,M,10.00,M,SCT,BKN,OVC,M,5000.00,8000.00,10000.00,M,M,M,M,M,M,M,M,51.80,KTEX 251415Z AUTO 12005KT 10SM SCT050 BKN080 OVC100 11/05 A3054 RMK AO2,M
TEX,2024-08-25 14:35,55.40,41.00,58.27,0.00,0.00,0.00,30.54,M,10.00,M,SCT,SCT,SCT,M,4500.00,6500.00,8000.00,M,M,M,M,M,M,M,M,55.40,KTEX 251435Z AUTO 00000KT 10SM SCT045 SCT065 SCT080 13/05 A3054 RMK AO2,M
TEX,2024-08-25 14:55,59.00,41.00,51.18,150.00,12.00,0.00,30.54,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KTEX 251455Z AUTO 15012G15KT 10SM CLR 15/05 A3054 RMK AO2,M
TEX,2024-08-25 15:15,60.80,41.00,48.00,170.00,7.00,0.00,30.55,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KTEX 251515Z AUTO 17007G15KT 10SM CLR 16/05 A3055 RMK AO2,M
TEX,2024-08-25 15:35,60.80,41.00,48.00,190.00,4.00,0.00,30.55,M,10.00,M,SCT,BKN,M,M,7500.00,9500.00,M,M,M,M,M,M,M,M,M,60.80,KTEX 251535Z AUTO 19004KT 10SM SCT075 BKN095 16/05 A3055 RMK AO2,M
TEX,2024-08-25 15:55,59.00,37.40,44.47,150.00,7.00,0.00,30.55,M,10.00,M,BKN,BKN,OVC,M,6500.00,8500.00,10000.00,M,M,M,M,M,M,M,M,59.00,KTEX 251555Z AUTO 15007KT 10SM BKN065 BKN085 OVC100 15/03 A3055 RMK AO2,M
TEX,2024-08-25 16:15,59.00,39.20,47.72,160.00,13.00,0.00,30.56,M,10.00,20.00,SCT,BKN,OVC,M,6000.00,7000.00,11000.00,M,M,M,M,M,M,M,M,59.00,KTEX 251615Z AUTO 16013G20KT 10SM SCT060 BKN070 OVC110 15/04 A3056 RMK AO2,M
TEX,2024-08-25 16:35,59.00,41.00,51.18,170.00,10.00,0.00,30.57,M,10.00,15.00,SCT,BKN,OVC,M,6000.00,7000.00,8000.00,M,-RA,M,M,M,M,M,M,59.00,KTEX 251635Z AUTO 17010G15KT 10SM -RA SCT060 BKN070 OVC080 15/05 A3057 RMK AO2,M
TEX,2024-08-25 16:55,59.00,41.00,51.18,190.00,3.00,0.00,30.57,M,10.00,M,SCT,BKN,OVC,M,6000.00,7000.00,9000.00,M,M,M,M,M,M,M,M,59.00,KTEX 251655Z AUTO 19003KT 10SM SCT060 BKN070 OVC090 15/05 A3057 RMK AO2,M
TEX,2024-08-25 17:15,59.00,41.00,51.18,140.00,9.00,0.00,30.57,M,10.00,14.00,SCT,BKN,OVC,M,5000.00,7000.00,8000.00,M,M,M,M,M,M,M,M,59.00,KTEX 251715Z AUTO 14009G14KT 10SM SCT050 BKN070 OVC080 15/05 A3057 RMK AO2,M
TEX,2024-08-25 17:35,60.80,39.20,44.76,140.00,13.00,0.00,30.56,M,10.00,18.00,SCT,BKN,OVC,M,5000.00,8000.00,11000.00,M,M,M,M,M,M,M,M,60.80,KTEX 251735Z AUTO 14013G18KT 10SM SCT050 BKN080 OVC110 16/04 A3056 RMK AO2,M
TEX,2024-08-25 17:55,60.80,39.20,44.76,170.00,11.00,0.00,30.56,M,10.00,18.00,SCT,BKN,BKN,M,5500.00,8000.00,11000.00,M,M,M,M,M,M,M,M,60.80,KTEX 251755Z AUTO 17011G18KT 10SM SCT055 BKN080 BKN110 16/04 A3056 RMK AO2,M
TEX,2024-08-25 18:15,62.60,37.40,39.14,210.00,4.00,0.00,30.56,M,10.00,M,BKN,BKN,BKN,M,5500.00,8000.00,9000.00,M,M,M,M,M,M,M,M,62.60,KTEX 251815Z AUTO 21004KT 10SM BKN055 BKN080 BKN090 17/03 A3056 RMK AO2,M
TEX,2024-08-25 18:35,60.80,35.60,38.85,140.00,11.00,0.00,30.55,M,10.00,22.00,BKN,OVC,M,M,5500.00,7500.00,M,M,M,M,M,M,M,M,M,60.80,KTEX 251835Z AUTO 14011G22KT 10SM BKN055 OVC075 16/02 A3055 RMK AO2,M
TEX,2024-08-25 18:55,60.80,41.00,48.00,0.00,0.00,0.00,30.53,M,10.00,M,SCT,BKN,OVC,M,5500.00,8500.00,12000.00,M,M,M,M,M,M,M,M,60.80,KTEX 251855Z AUTO 00000KT 10SM SCT055 BKN085 OVC120 16/05 A3053 RMK AO2,M
TEX,2024-08-25 19:15,60.80,37.40,41.71,50.00,3.00,0.00,30.53,M,10.00,M,SCT,BKN,OVC,M,6000.00,7000.00,8500.00,M,M,M,M,M,M,M,M,60.80,KTEX 251915Z AUTO 05003KT 10SM SCT060 BKN070 OVC085 16/03 A3053 RMK AO2,M
TEX,2024-08-25 19:35,62.60,35.60,36.45,250.00,9.00,0.00,30.53,M,10.00,22.00,BKN,OVC,M,M,6000.00,7000.00,M,M,M,M,M,M,M,M,M,62.60,KTEX 251935Z AUTO 25009G22KT 220V280 10SM BKN060 OVC070 17/02 A3053 RMK AO2,M
TEX,2024-08-25 19:55,60.80,37.40,41.71,0.00,0.00,0.00,30.53,M,10.00,M,BKN,OVC,M,M,6000.00,8000.00,M,M,M,M,M,M,M,M,M,60.80,KTEX 251955Z AUTO 00000KT 10SM BKN060 OVC080 16/03 A3053 RMK AO2,M
TEX,2024-08-25 20:15,60.80,41.00,48.00,290.00,5.00,0.00,30.51,M,10.00,15.00,BKN,OVC,M,M,6000.00,8000.00,M,M,M,M,M,M,M,M,M,60.80,KTEX 252015Z AUTO 29005G15KT 10SM BKN060 OVC080 16/05 A3051 RMK AO2,M
TEX,2024-08-25 20:35,59.00,42.80,54.86,280.00,13.00,0.00,30.53,M,10.00,19.00,BKN,OVC,M,M,6000.00,7500.00,M,M,-RA,M,M,M,M,M,M,59.00,KTEX 252035Z AUTO 28013G19KT 260V350 10SM -RA BKN060 OVC075 15/06 A3053 RMK AO2,M
TEX,2024-08-25 20:55,53.60,41.00,62.23,210.00,9.00,0.01,30.57,M,7.00,24.00,BKN,OVC,M,M,6000.00,8000.00,M,M,-RA,M,M,M,M,M,M,53.60,KTEX 252055Z AUTO 21009G24KT 170V250 7SM -RA BKN060 OVC080 12/05 A3057 RMK AO2 P0001,M
