station,valid,tmpc,relh,drct,sped,p01m
TEX,2024-06-18 03:35,20.00,5.86,240.00,6.90,0.00
TEX,2024-06-18 03:55,19.00,6.24,250.00,8.05,0.00
TEX,2024-06-18 04:15,19.00,6.79,220.00,12.65,0.00
TEX,2024-06-18 04:35,19.00,6.79,200.00,10.35,0.00
TEX,2024-06-18 04:55,19.00,6.79,210.00,14.95,0.00
TEX,2024-06-18 05:15,18.00,7.87,220.00,14.95,0.00
TEX,2024-06-18 05:35,18.00,7.87,210.00,12.65,0.00
TEX,2024-06-18 05:55,18.00,7.87,220.00,14.95,0.00
TEX,2024-06-18 06:15,18.00,8.55,220.00,11.50,0.00
TEX,2024-06-18 06:55,17.00,9.90,220.00,13.80,0.00
TEX,2024-06-18 07:15,17.00,10.74,230.00,12.65,0.00
TEX,2024-06-18 07:35,17.00,11.65,220.00,21.85,0.00
TEX,2024-06-18 07:55,17.00,12.63,230.00,19.55,0.00
TEX,2024-06-18 08:15,16.00,14.58,220.00,19.55,0.00
TEX,2024-06-18 08:35,16.00,14.58,240.00,9.20,0.00
TEX,2024-06-18 08:55,15.00,15.55,250.00,12.65,0.00
TEX,2024-06-18 09:15,15.00,16.83,280.00,11.50,0.00
TEX,2024-06-18 09:35,13.00,26.13,310.00,6.90,0.00
TEX,2024-06-18 09:55,12.00,30.11,270.00,8.05,0.00
TEX,2024-06-18 10:15,11.00,34.69,260.00,10.35,0.00
TEX,2024-06-18 10:35,11.00,37.38,270.00,8.05,0.00
TEX,2024-06-18 10:55,10.00,39.95,280.00,5.75,0.00
TEX,2024-06-18 11:15,10.00,39.95,280.00,5.75,0.00
TEX,2024-06-18 11:35,10.00,39.95,260.00,3.45,0.00
TEX,2024-06-18 11:55,9.00,42.73,0.00,0.00,0.00
TEX,2024-06-18 12:15,9.00,42.73,0.00,0.00,0.00
TEX,2024-06-18 12:35,8.00,45.73,0.00,0.00,0.00
TEX,2024-06-18 12:55,9.00,42.73,260.00,3.45,0.00
TEX,2024-06-18 13:15,8.00,45.73,270.00,8.05,0.00
TEX,2024-06-18 13:35,9.00,39.66,270.00,5.75,0.00
TEX,2024-06-18 13:55,10.00,34.39,290.00,4.60,0.00
TEX,2024-06-18 14:15,10.00,31.87,300.00,6.90,0.00
TEX,2024-06-18 14:35,10.00,34.39,280.00,6.90,0.00
TEX,2024-06-18 14:55,10.00,31.87,280.00,5.75,0.00
TEX,2024-06-18 15:15,11.00,32.17,260.00,4.60,0.00
TEX,2024-06-18 15:35,11.00,32.17,0.00,0.00,0.00
TEX,2024-06-18 15:55,13.00,32.76,0.00,0.00,0.00
TEX,2024-06-18 16:15,13.00,28.20,270.00,3.45,0.00
TEX,2024-06-18 16:35,15.00,24.76,280.00,4.60,0.00
TEX,2024-06-18 16:55,16.00,21.53,290.00,6.90,0.00
TEX,2024-06-18 17:15,17.00,20.20,280.00,3.45,0.00
TEX,2024-06-18 17:35,17.00,20.20,310.00,4.60,0.00
TEX,2024-06-18 17:55,17.00,21.79,360.00,5.75,0.00
TEX,2024-06-18 18:15,18.00,20.46,0.00,0.00,0.00
TEX,2024-06-18 18:35,19.00,14.13,280.00,9.20,0.00
TEX,2024-06-18 18:55,19.00,12.06,240.00,8.05,0.00
TEX,2024-06-18 19:15,18.00,12.84,270.00,6.90,0.00
TEX,2024-06-18 19:35,19.00,12.06,230.00,16.10,0.00
TEX,2024-06-18 19:55,18.00,11.86,220.00,18.40,0.00
TEX,2024-06-18 20:15,19.00,11.14,220.00,12.65,0.00
TEX,2024-06-18 20:35,20.00,11.34,270.00,11.50,0.00
TEX,2024-06-18 20:55,20.00,10.47,250.00,13.80,0.00
TEX,2024-06-18 21:15,20.00,10.47,300.00,11.50,0.00
TEX,2024-06-18 21:35,20.00,8.20,250.00,9.20,0.00
TEX,2024-06-18 21:55,20.00,9.65,300.00,9.20,0.00
TEX,2024-06-18 22:15,20.00,10.47,280.00,12.65,0.00
TEX,2024-06-18 22:35,20.00,10.47,300.00,9.20,0.00
TEX,2024-06-18 22:55,20.00,9.65,280.00,13.80,0.00
TEX,2024-06-18 23:15,20.00,10.47,290.00,9.20,0.00
TEX,2024-06-18 23:35,20.00,11.34,280.00,11.50,0.00
TEX,2024-06-18 23:55,20.00,9.65,280.00,11.50,0.00
TEX,2024-06-19 00:15,19.00,10.27,270.00,13.80,0.00
TEX,2024-06-19 00:35,19.00,10.27,310.00,8.05,0.00
TEX,2024-06-19 00:55,18.00,10.94,280.00,12.65,0.00
TEX,2024-06-19 01:15,18.00,10.94,270.00,12.65,0.00
TEX,2024-06-19 01:35,17.00,11.65,290.00,9.20,0.00
TEX,2024-06-19 01:55,17.00,12.63,260.00,5.75,0.00
TEX,2024-06-19 02:15,16.00,14.58,300.00,4.60,0.00
TEX,2024-06-19 02:35,16.00,15.78,0.00,0.00,0.00
TEX,2024-06-19 02:55,15.00,16.83,0.00,0.00,0.00
TEX,2024-06-19 03:15,14.00,20.99,0.00,0.00,0.00
TEX,2024-06-19 03:35,13.00,22.41,0.00,0.00,0.00
TEX,2024-06-19 03:55,13.00,22.41,0.00,0.00,0.00
TEX,2024-06-19 04:15,13.00,22.41,120.00,6.90,0.00
TEX,2024-06-19 04:35,13.00,22.41,0.00,0.00,0.00
TEX,2024-06-19 04:55,12.00,25.85,120.00,6.90,0.00
TEX,2024-06-19 05:15,12.00,25.85,140.00,8.05,0.00
TEX,2024-06-19 05:35,11.00,27.62,130.00,8.05,0.00
TEX,2024-06-19 05:55,11.00,29.82,140.00,6.90,0.00
TEX,2024-06-19 06:15,11.00,29.82,130.00,8.05,0.00
TEX,2024-06-19 06:35,11.00,27.62,130.00,5.75,0.00
TEX,2024-06-19 06:55,11.00,29.82,130.00,6.90,0.00
TEX,2024-06-19 07:15,11.00,29.82,140.00,6.90,0.00
TEX,2024-06-19 07:35,11.00,29.82,130.00,5.75,0.00
TEX,2024-06-19 07:55,11.00,29.82,120.00,8.05,0.00
TEX,2024-06-19 08:15,10.00,31.87,160.00,6.90,0.00
TEX,2024-06-19 08:35,11.00,29.82,120.00,5.75,0.00
TEX,2024-06-19 08:55,10.00,31.87,150.00,5.75,0.00
TEX,2024-06-19 09:15,11.00,29.82,120.00,8.05,0.00
TEX,2024-06-19 09:35,11.00,29.82,150.00,5.75,0.00
TEX,2024-06-19 09:55,11.00,29.82,100.00,3.45,0.00
TEX,2024-06-19 10:15,11.00,29.82,160.00,4.60,0.00
TEX,2024-06-19 10:35,11.00,29.82,170.00,3.45,0.00
TEX,2024-06-19 10:55,11.00,32.17,130.00,5.75,0.00
TEX,2024-06-19 11:15,11.00,32.17,100.00,3.45,0.00
TEX,2024-06-19 11:35,10.00,34.39,130.00,9.20,0.00
TEX,2024-06-19 11:55,11.00,32.17,110.00,8.05,0.00
TEX,2024-06-19 12:15,11.00,32.17,160.00,5.75,0.00
TEX,2024-06-19 12:35,11.00,32.17,140.00,5.75,0.00
TEX,2024-06-19 12:55,12.00,30.11,130.00,5.75,0.00
TEX,2024-06-19 13:15,13.00,28.20,0.00,0.00,0.00
TEX,2024-06-19 13:35,15.00,24.76,0.00,0.00,0.00
TEX,2024-06-19 13:55,16.00,25.04,0.00,0.00,0.00
TEX,2024-06-19 14:15,16.00,19.94,60.00,3.45,0.00
TEX,2024-06-19 14:35,16.00,23.23,0.00,0.00,0.00
TEX,2024-06-19 14:55,17.00,21.79,50.00,3.45,0.00
TEX,2024-06-19 15:15,17.00,21.79,0.00,0.00,0.00
TEX,2024-06-19 15:35,18.00,18.96,140.00,12.65,0.00
TEX,2024-06-19 15:55,18.00,17.56,150.00,11.50,0.00
TEX,2024-06-19 16:15,18.00,16.26,130.00,6.90,0.00
TEX,2024-06-19 16:35,19.00,15.27,200.00,9.20,0.00
TEX,2024-06-19 16:55,19.00,15.27,150.00,17.25,0.00
TEX,2024-06-19 17:15,20.00,13.27,170.00,14.95,0.00
TEX,2024-06-19 17:35,20.00,13.27,160.00,18.40,0.00
TEX,2024-06-19 17:55,20.00,13.27,160.00,23.00,0.00
TEX,2024-06-19 18:15,19.00,15.27,160.00,20.70,0.00
TEX,2024-06-19 18:35,20.00,12.27,150.00,23.00,0.00
TEX,2024-06-19 18:55,21.00,11.54,170.00,23.00,0.00
TEX,2024-06-19 19:15,21.00,11.54,180.00,20.70,0.00
TEX,2024-06-19 19:35,21.00,11.54,150.00,14.95,0.00
TEX,2024-06-19 19:55,21.00,11.54,160.00,25.30,0.00
TEX,2024-06-19 20:15,21.00,11.54,140.00,10.35,0.00
TEX,2024-06-19 20:35,21.00,11.54,160.00,23.00,0.00
TEX,2024-06-19 20:55,21.00,13.49,150.00,9.20,0.00
TEX,2024-06-19 21:15,20.00,14.35,160.00,17.25,0.00
TEX,2024-06-19 21:35,20.00,15.50,160.00,19.55,0.00
TEX,2024-06-19 21:55,20.00,15.50,160.00,17.25,0.00
TEX,2024-06-19 22:15,20.00,14.35,170.00,14.95,0.00
TEX,2024-06-19 22:35,21.00,13.49,190.00,6.90,0.00
TEX,2024-06-19 22:55,21.00,13.49,240.00,13.80,0.00
TEX,2024-06-19 23:15,21.00,12.48,200.00,11.50,0.00
TEX,2024-06-19 23:35,21.00,12.48,220.00,12.65,0.00
TEX,2024-06-19 23:55,21.00,12.48,230.00,13.80,0.00
TEX,2024-06-20 00:15,21.00,11.54,210.00,24.15,0.00
TEX,2024-06-20 00:35,22.00,10.85,250.00,11.50,0.00
TEX,2024-06-20 00:55,22.00,10.85,220.00,5.75,0.00
TEX,2024-06-20 01:15,22.00,10.85,0.00,0.00,0.00
TEX,2024-06-20 01:35,21.00,13.49,260.00,10.35,0.00
TEX,2024-06-20 01:55,21.00,15.73,260.00,9.20,0.00
TEX,2024-06-20 02:15,21.00,16.98,290.00,9.20,0.00
TEX,2024-06-20 02:35,20.00,18.06,290.00,8.05,0.00
TEX,2024-06-20 02:55,20.00,18.06,290.00,5.75,0.00
TEX,2024-06-20 03:15,20.00,18.06,280.00,3.45,0.00
TEX,2024-06-20 03:35,19.00,19.22,260.00,6.90,0.00
TEX,2024-06-20 03:55,18.00,20.46,270.00,5.75,0.00
TEX,2024-06-20 04:15,18.00,20.46,120.00,3.45,0.00
TEX,2024-06-20 04:35,18.00,22.06,110.00,5.75,0.00
TEX,2024-06-20 04:55,18.00,23.77,140.00,6.90,0.00
TEX,2024-06-20 05:15,18.00,23.77,170.00,14.95,0.00
TEX,2024-06-20 05:35,17.00,27.27,150.00,13.80,0.00
TEX,2024-06-20 05:55,16.00,29.06,120.00,6.90,0.00
TEX,2024-06-20 06:15,16.00,29.06,120.00,8.05,0.00
TEX,2024-06-20 06:35,16.00,33.64,150.00,10.35,0.00
TEX,2024-06-20 06:55,16.00,33.64,140.00,6.90,0.00
TEX,2024-06-20 07:15,16.00,41.71,160.00,9.20,0.00
TEX,2024-06-20 07:35,16.00,48.00,170.00,14.95,0.00
TEX,2024-06-20 07:55,16.00,48.00,180.00,12.65,0.00
TEX,2024-06-20 08:15,16.00,48.00,170.00,9.20,0.00
TEX,2024-06-20 08:35,16.00,48.00,180.00,12.65,0.00
TEX,2024-06-20 08:55,16.00,48.00,180.00,12.65,0.00
TEX,2024-06-20 09:15,16.00,48.00,190.00,11.50,0.00
TEX,2024-06-20 09:35,16.00,48.00,180.00,12.65,0.00
TEX,2024-06-20 09:55,16.00,48.00,160.00,4.60,0.00
TEX,2024-06-20 10:15,15.00,51.18,0.00,0.00,0.00
TEX,2024-06-20 10:35,15.00,51.18,150.00,8.05,0.00
TEX,2024-06-20 10:55,15.00,51.18,150.00,8.05,0.00
TEX,2024-06-20 11:15,15.00,51.18,170.00,10.35,0.00
TEX,2024-06-20 11:35,15.00,51.18,170.00,9.20,0.00
TEX,2024-06-20 11:55,15.00,51.18,170.00,11.50,0.00
TEX,2024-06-20 12:15,16.00,44.76,170.00,11.50,0.00
TEX,2024-06-20 12:35,16.00,44.76,170.00,9.20,0.00
TEX,2024-06-20 12:55,16.00,44.76,100.00,6.90,0.00
TEX,2024-06-20 13:15,16.00,44.76,100.00,4.60,0.00
TEX,2024-06-20 13:35,17.00,42.00,150.00,4.60,0.00
TEX,2024-06-20 13:55,17.00,39.14,140.00,6.90,0.00
TEX,2024-06-20 14:15,18.00,36.74,180.00,13.80,0.00
TEX,2024-06-20 14:35,18.00,36.74,150.00,12.65,0.00
TEX,2024-06-20 14:55,18.00,36.74,130.00,9.20,0.00
TEX,2024-06-20 15:15,18.00,36.74,190.00,8.05,0.00
TEX,2024-06-20 15:35,19.00,32.14,160.00,9.20,0.00
TEX,2024-06-20 15:55,18.00,34.22,170.00,6.90,0.00
TEX,2024-06-20 16:15,18.00,34.22,190.00,6.90,0.00
TEX,2024-06-20 16:35,18.00,36.74,190.00,4.60,0.00
TEX,2024-06-20 16:55,19.00,32.14,150.00,9.20,0.00
TEX,2024-06-20 17:15,19.00,32.14,160.00,8.05,0.00
TEX,2024-06-20 17:35,21.00,26.43,170.00,17.25,0.00
TEX,2024-06-20 17:55,21.00,26.43,190.00,12.65,0.00
TEX,2024-06-20 18:15,21.00,24.59,220.00,11.50,0.00
TEX,2024-06-20 18:35,21.00,24.59,190.00,10.35,0.00
TEX,2024-06-20 18:55,22.00,24.86,170.00,8.05,0.00
TEX,2024-06-20 19:15,22.00,23.13,180.00,18.40,0.00
TEX,2024-06-20 19:35,20.00,30.20,150.00,12.65,0.00
TEX,2024-06-20 19:55,21.00,24.59,150.00,13.80,0.00
TEX,2024-06-20 20:15,22.00,23.13,140.00,13.80,0.00
TEX,2024-06-20 20:35,22.00,23.13,150.00,17.25,0.00
TEX,2024-06-20 20:55,21.00,24.59,170.00,18.40,0.00
TEX,2024-06-20 21:15,21.00,22.86,160.00,25.30,0.00
TEX,2024-06-20 21:35,20.00,24.32,160.00,16.10,0.00
TEX,2024-06-20 21:55,20.00,24.32,160.00,8.05,0.00
TEX,2024-06-20 22:15,19.00,27.83,120.00,6.90,0.00
TEX,2024-06-20 22:35,16.00,44.76,190.00,14.95,0.76
TEX,2024-06-20 22:55,13.00,62.46,0.00,0.00,2.03
TEX,2024-06-20 23:15,12.00,71.45,0.00,0.00,0.51
TEX,2024-06-20 23:35,11.00,81.74,100.00,3.45,2.29
TEX,2024-06-20 23:55,11.00,81.74,100.00,6.90,4.06
TEX,2024-06-21 00:15,11.00,81.74,170.00,4.60,1.78
TEX,2024-06-21 00:35,10.00,87.37,90.00,6.90,4.06
TEX,2024-06-21 00:55,10.00,87.37,90.00,8.05,5.59
TEX,2024-06-21 01:15,10.00,81.61,90.00,5.75,0.76
TEX,2024-06-21 01:35,9.00,81.47,90.00,8.05,2.79
TEX,2024-06-21 01:55,9.00,76.01,100.00,3.45,3.30
TEX,2024-06-21 02:15,9.00,81.47,120.00,9.20,0.00
TEX,2024-06-21 02:35,9.00,81.47,80.00,4.60,0.00
TEX,2024-06-21 02:55,9.00,87.28,0.00,0.00,0.25
TEX,2024-06-21 03:15,10.00,81.61,160.00,8.05,0.00
TEX,2024-06-21 03:35,9.00,87.28,90.00,4.60,0.25
TEX,2024-06-21 03:55,9.00,93.45,120.00,4.60,0.76
TEX,2024-06-21 04:15,9.00,87.28,130.00,8.05,0.00
TEX,2024-06-21 04:35,8.00,93.40,130.00,8.05,0.25
TEX,2024-06-21 04:55,9.00,87.28,120.00,8.05,0.25
TEX,2024-06-21 05:15,10.00,87.37,0.00,0.00,0.51
TEX,2024-06-21 05:35,10.00,87.37,110.00,6.90,1.27
TEX,2024-06-21 05:55,10.00,87.37,120.00,3.45,1.78
TEX,2024-06-21 06:15,10.00,87.37,140.00,9.20,0.76
TEX,2024-06-21 06:35,10.00,93.50,120.00,10.35,1.02
TEX,2024-06-21 06:55,10.00,93.50,130.00,8.05,1.78
TEX,2024-06-21 07:15,10.00,87.37,130.00,3.45,0.51
TEX,2024-06-21 07:35,10.00,87.37,0.00,0.00,3.05
TEX,2024-06-21 07:55,10.00,87.37,0.00,0.00,4.32
TEX,2024-06-21 08:15,10.00,87.37,110.00,8.05,0.51
TEX,2024-06-21 08:35,10.00,81.61,90.00,3.45,0.76
TEX,2024-06-21 08:55,10.00,81.61,120.00,9.20,1.02
TEX,2024-06-21 09:15,10.00,81.61,90.00,5.75,0.00
TEX,2024-06-21 09:35,10.00,81.61,130.00,3.45,0.00
TEX,2024-06-21 09:55,10.00,81.61,130.00,6.90,0.00
TEX,2024-06-21 10:15,10.00,81.61,130.00,9.20,0.00
TEX,2024-06-21 10:35,10.00,81.61,130.00,10.35,0.00
TEX,2024-06-21 10:55,10.00,81.61,140.00,8.05,0.00
TEX,2024-06-21 11:15,9.00,87.28,140.00,10.35,0.00
TEX,2024-06-21 11:35,10.00,81.61,120.00,9.20,0.00
TEX,2024-06-21 11:55,10.00,81.61,130.00,6.90,0.00
TEX,2024-06-21 12:15,10.00,81.61,0.00,0.00,0.00
TEX,2024-06-21 12:35,11.00,71.26,120.00,4.60,0.00
TEX,2024-06-21 12:55,10.00,81.61,90.00,3.45,0.00
TEX,2024-06-21 13:15,12.00,66.70,0.00,0.00,0.00
TEX,2024-06-21 13:35,14.00,62.69,0.00,0.00,0.00
TEX,2024-06-21 13:55,13.00,66.91,0.00,0.00,0.00
TEX,2024-06-21 14:15,14.00,62.69,0.00,0.00,0.00
TEX,2024-06-21 14:35,14.00,62.69,0.00,0.00,0.00
TEX,2024-06-21 14:55,11.00,81.74,260.00,8.05,0.00
TEX,2024-06-21 15:15,11.00,81.74,270.00,11.50,0.00
TEX,2024-06-21 15:35,11.00,87.47,250.00,3.45,0.00
TEX,2024-06-21 15:55,11.00,76.34,260.00,10.35,0.00
TEX,2024-06-21 16:15,11.00,81.74,270.00,4.60,1.52
TEX,2024-06-21 16:35,10.00,87.37,140.00,5.75,3.30
TEX,2024-06-21 16:55,12.00,81.87,130.00,10.35,3.30
TEX,2024-06-21 17:15,12.00,81.87,130.00,6.90,0.00
TEX,2024-06-21 17:35,13.00,81.99,90.00,3.45,0.00
TEX,2024-06-21 17:55,15.00,76.98,0.00,0.00,0.00
TEX,2024-06-21 18:15,16.00,59.01,100.00,6.90,0.00
TEX,2024-06-21 18:35,17.00,55.37,0.00,0.00,0.00
TEX,2024-06-21 18:55,18.00,55.63,190.00,3.45,0.00
TEX,2024-06-21 19:15,17.00,63.38,250.00,9.20,0.00
TEX,2024-06-21 19:35,16.00,67.54,290.00,3.45,0.00
TEX,2024-06-21 19:55,17.00,59.26,0.00,0.00,0.00
TEX,2024-06-21 20:15,17.00,63.38,270.00,8.05,0.25
TEX,2024-06-21 20:35,18.00,55.63,0.00,0.00,0.25
TEX,2024-06-21 20:55,17.00,59.26,270.00,9.20,0.25
TEX,2024-06-21 21:15,15.00,67.33,280.00,13.80,0.00
TEX,2024-06-21 21:35,16.00,67.54,280.00,4.60,0.00
TEX,2024-06-21 21:55,18.00,59.50,0.00,0.00,0.00
TEX,2024-06-21 22:10,18.00,59.50,0.00,0.00,0.00
TEX,2024-06-21 22:35,17.00,63.38,280.00,5.75,0.00
TEX,2024-06-21 22:55,16.00,67.54,210.00,3.45,0.00
TEX,2024-06-21 23:15,17.00,63.38,0.00,0.00,0.00
TEX,2024-06-21 23:35,16.00,63.15,90.00,6.90,0.00
TEX,2024-06-21 23:55,16.00,55.12,0.00,0.00,0.00
TEX,2024-06-22 00:15,15.00,72.01,130.00,11.50,0.00
TEX,2024-06-22 00:35,14.00,58.52,290.00,3.45,0.51
TEX,2024-06-22 00:55,13.00,66.91,130.00,6.90,1.02
TEX,2024-06-22 01:15,12.00,71.45,0.00,0.00,0.25
TEX,2024-06-22 01:35,12.00,71.45,50.00,4.60,1.78
TEX,2024-06-22 01:55,12.00,71.45,100.00,6.90,1.78
TEX,2024-06-22 02:15,11.00,81.74,100.00,5.75,0.00
TEX,2024-06-22 02:35,11.00,76.34,0.00,0.00,0.00
TEX,2024-06-22 02:55,11.00,76.34,0.00,0.00,0.00
TEX,2024-06-22 03:15,11.00,76.34,130.00,6.90,0.00
TEX,2024-06-22 03:35,11.00,81.74,110.00,4.60,0.00
TEX,2024-06-22 03:55,11.00,81.74,140.00,4.60,0.00
TEX,2024-06-22 04:15,11.00,81.74,150.00,5.75,0.00
TEX,2024-06-22 04:35,11.00,81.74,140.00,8.05,0.00
TEX,2024-06-22 04:55,11.00,81.74,160.00,6.90,0.00
TEX,2024-06-22 05:15,11.00,81.74,150.00,4.60,0.00
TEX,2024-06-22 05:35,11.00,81.74,0.00,0.00,0.00
